Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
325,Othell Wilson\wilsoot01,PG,25,SAC,53,2,14.9,1.5,3.5,0.443,0.1,0.3,0.167,1.5,3.2,0.473,0.451,0.8,1,0.796,0.5,1,1.5,3.9,0.8,0.1,1.5,1.3,4
326,David Wingate\wingada01,SG,23,PHI,77,9,20.9,3.4,7.8,0.43,0.2,0.7,0.25,3.2,7.1,0.447,0.441,1.9,2.6,0.741,0.9,1.1,2,2,1.2,0.2,1.7,2.2,8.8
327,Randy Wittman\wittmra01,SG,27,ATL,71,65,28.9,5.6,11.2,0.503,0.1,0.2,0.333,5.5,11,0.505,0.505,1.4,1.8,0.787,0.4,1.3,1.7,3,0.5,0.2,1.2,1.5,12.7
328,Al Wood\woodal01,SG,28,DAL,54,0,12.2,2.2,5.7,0.39,0.1,0.5,0.28,2.1,5.3,0.4,0.402,2,2.6,0.784,0.7,1,1.7,0.6,0.4,0.2,0.6,1.5,6.6
329,Leon Wood\woodle01,PG,24,NJN,76,7,22.8,2.5,6.6,0.373,0.8,2.6,0.3,1.7,4,0.422,0.433,1.6,2,0.799,0.3,1.3,1.6,4.9,0.6,0,1.4,1.7,7.3
330,Mike Woodson\woodsmi01,SG,28,LAC,74,66,28.7,6.7,15.3,0.437,0.5,1.7,0.276,6.2,13.6,0.457,0.452,3.2,3.9,0.828,0.9,1.3,2.2,2.6,1.4,0.2,2.3,2.7,17.1
331,Orlando Woolridge\woolror01,SF,27,NJN,75,53,35.2,7.4,14.2,0.521,0,0.1,0.125,7.4,14.1,0.524,0.522,5.8,7.5,0.777,1.6,3.3,4.9,3.5,0.7,1.1,2.8,3.2,20.7
332,James Worthy*\worthja01,SF,25,LAL,82,82,34.4,7.9,14.7,0.539,0,0.2,0,7.9,14.6,0.545,0.539,3.6,4.7,0.751,1.9,3.8,5.7,2.8,1.3,1,2,2.5,19.4
333,Brad Wright\wrighbr01,PF,24,NYK,14,0,9.9,1.4,3.3,0.435,0,0.1,0,1.4,3.2,0.444,0.435,0.9,2,0.429,1.8,2,3.8,0.1,0.2,0.4,0.9,1.4,3.7
334,Danny Young\youngda01,PG,24,SEA,73,26,20.3,1.8,3.9,0.458,0.4,1.1,0.367,1.4,2.9,0.493,0.509,0.8,1,0.831,0.3,1.2,1.5,4.8,1,0,1.2,1,4.8
335,Perry Young\youngpe01,SG,23,TOT,9,0,8,0.7,2.3,0.286,0,0,,0.7,2.3,0.286,0.286,0.1,0.2,0.5,0.3,0.6,0.9,0.8,0.6,0.1,0.4,1.6,1.4
335,Perry Young\youngpe01,SG,23,CHI,5,0,4,0.4,0.8,0.5,0,0,,0.4,0.8,0.5,0.5,0.2,0.4,0.5,0,0.2,0.2,0,0.2,0,0.2,0.6,1
335,Perry Young\youngpe01,SG,23,POR,4,0,13,1,4.3,0.235,0,0,,1,4.3,0.235,0.235,0,0,,0.8,1,1.8,1.8,1,0.3,0.8,2.8,2
